Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,186.4600067138672,187.8300018310547,184.72000122070312,185.5800018310547,151.8072052001953,1771500
2019-01-03,185.3000030517578,187.6199951171875,181.14999389648438,181.5,148.46971130371094,2274100
2019-01-04,183.52000427246094,185.30999755859375,181.16000366210938,184.67999267578125,151.0709991455078,2250800
2019-01-07,183.1300048828125,185.3300018310547,182.89999389648438,183.75,150.31024169921875,1544400
2019-01-08,185.1199951171875,185.35000610351562,180.55999755859375,182.66000366210938,149.41860961914062,1596000
2019-01-09,182.0800018310547,182.5,177.75,178.55999755859375,146.0647735595703,2993000
2019-01-10,177.63999938964844,180.25999450683594,177.2100067138672,179.85000610351562,147.12001037597656,2585100
2019-01-11,178.0500030517578,180.6199951171875,177.35000610351562,180.5500030517578,147.6925811767578,1326500
2019-01-14,178.8800048828125,180.22000122070312,177.85000610351562,178.6699981689453,146.15475463867188,1688400
2019-01-15,177.49000549316406,182.72999572753906,177.49000549316406,181.9600067138672,148.84597778320312,1486800
2019-01-16,182.6999969482422,183.72000122070312,181.77000427246094,182.2899932861328,149.1158905029297,1097200
2019-01-17,182.02999877929688,182.92999267578125,180.83999633789062,181.25999450683594,148.27337646484375,1543400
2019-01-18,182.25999450683594,184.0,180.80999755859375,183.42999267578125,150.04849243164062,1528300
2019-01-22,183.1699981689453,186.94000244140625,182.94000244140625,186.3300018310547,152.42076110839844,1677500
2019-01-23,186.5399932861328,188.0399932861328,185.61000061035156,187.82000732421875,153.6395721435547,1317400
2019-01-24,187.57000732421875,187.58999633789062,185.64999389648438,186.32000732421875,152.4125518798828,1466900
2019-01-25,187.14999389648438,188.0800018310547,185.52000427246094,185.94000244140625,152.10171508789062,1508500
2019-01-28,185.52000427246094,186.47999572753906,184.60000610351562,184.9600067138672,151.30006408691406,1100300
2019-01-29,184.80999755859375,185.08999633789062,180.24000549316406,181.19000244140625,148.2161407470703,1345400
2019-01-30,181.25999450683594,182.83999633789062,179.80999755859375,180.3699951171875,147.5453643798828,1547300
2019-01-31,179.72999572753906,182.5399932861328,179.02999877929688,182.27999877929688,149.1077880859375,1824200
2019-02-01,182.97999572753906,185.22000122070312,182.3000030517578,183.44000244140625,150.0566864013672,1495900
2019-02-04,183.13999938964844,183.77000427246094,175.5800018310547,181.5399932861328,148.50245666503906,2399200
2019-02-05,179.5800018310547,180.1300048828125,176.47999572753906,178.77999877929688,146.24473571777344,2605300
2019-02-06,178.13999938964844,178.60000610351562,176.80999755859375,177.75999450683594,145.41036987304688,1643300
2019-02-07,176.36000061035156,177.24000549316406,173.6999969482422,177.22999572753906,144.97682189941406,1732200
2019-02-08,176.9499969482422,179.1199951171875,176.50999450683594,178.1999969482422,145.770263671875,1360000
2019-02-11,178.5500030517578,179.14999389648438,177.1999969482422,177.32000732421875,145.05039978027344,1086000
2019-02-12,178.02999877929688,180.66000366210938,177.5500030517578,178.92999267578125,146.367431640625,1414800
2019-02-13,179.1699981689453,181.41000366210938,179.00999450683594,180.39999389648438,147.5698699951172,2249500
2019-02-14,181.0,181.0399932861328,176.6199951171875,177.39999389648438,145.1158905029297,2898300
2019-02-15,176.60000610351562,177.8000030517578,173.89999389648438,175.39999389648438,143.4797821044922,3069600
2019-02-19,175.25999450683594,176.5,174.0800018310547,174.3000030517578,142.5800018310547,1611000
2019-02-20,174.3000030517578,175.75999450683594,172.75999450683594,175.58999633789062,143.63526916503906,2197700
2019-02-21,175.41000366210938,176.57000732421875,175.0399932861328,176.49000549316406,144.37149047851562,1955100
2019-02-22,176.50999450683594,178.16000366210938,176.0800018310547,178.05999755859375,145.65574645996094,1350100
2019-02-25,178.8300018310547,180.4199981689453,177.35000610351562,177.49000549316406,145.18954467773438,1935900
2019-02-26,177.60000610351562,179.49000549316406,177.1199951171875,178.11000061035156,145.6966552734375,1742500
2019-02-27,177.85000610351562,180.25,177.32000732421875,179.86000061035156,147.128173828125,1762300
2019-02-28,180.4499969482422,183.1199951171875,180.42999267578125,181.91000366210938,148.80508422851562,2130800
2019-03-01,182.4499969482422,183.97000122070312,182.00999450683594,182.58999633789062,149.3613739013672,1896600
2019-03-04,183.41000366210938,183.66000366210938,179.07000732421875,180.3000030517578,147.48809814453125,2357400
2019-03-05,181.00999450683594,181.8000030517578,175.32000732421875,175.99000549316406,143.96246337890625,2014100
2019-03-06,176.1699981689453,176.6199951171875,173.9600067138672,174.25,142.53907775878906,1840000
2019-03-07,173.19000244140625,173.77999877929688,171.38999938964844,172.5,141.7175750732422,2612400
2019-03-08,171.3699951171875,171.97999572753906,170.4499969482422,171.5399932861328,140.9288787841797,1833000
2019-03-11,171.52000427246094,172.74000549316406,170.60000610351562,170.82000732421875,140.3373260498047,1727500
2019-03-12,171.27000427246094,171.52000427246094,170.11000061035156,170.3699951171875,139.9676513671875,2022700
2019-03-13,170.88999938964844,171.80999755859375,168.11000061035156,169.69000244140625,139.4089813232422,2159200
2019-03-14,169.5,169.69000244140625,166.8800048828125,168.42999267578125,138.37387084960938,2421800
2019-03-15,167.9499969482422,170.89999389648438,167.42999267578125,170.13999938964844,139.77871704101562,2967700
2019-03-18,170.5800018310547,171.3699951171875,169.50999450683594,169.88999938964844,139.57334899902344,1834000
2019-03-19,169.94000244140625,170.8300018310547,168.0,168.72999572753906,138.62030029296875,1816400
2019-03-20,168.38999938964844,168.60000610351562,164.5800018310547,164.7899932861328,135.3834228515625,2300100
2019-03-21,164.4499969482422,165.5399932861328,163.02000427246094,164.3300018310547,135.0054931640625,1839500
2019-03-22,162.14999389648438,164.44000244140625,161.39999389648438,163.32000732421875,134.17572021484375,2894900
